PSNR_YYUV
24.77245140
24.91089821
25.41652298
25.33152580
25.36960793
25.34635544
25.36596489
25.30139732
25.35966492
25.27791977
25.05205917
25.21856117
24.52824402
24.10810089
24.26859665
24.60584450
24.35419273
24.69954681
25.18840981
25.53495407
25.51294136
25.53043747
25.29153633
24.90541077
24.81208992
25.11518097
26.07475662
25.14025688
25.18330383
25.70086288
25.75943947
25.24291611
25.10652161
25.31587982
25.00313759
25.08457375
24.94468307
24.31245995
25.07791138
25.12568283
25.83112526
25.81392479
24.91160583
25.36499214
25.32558441
25.35081673
25.82740021
26.28721428
25.53153229
25.42166519
26.55530739
25.47869492
25.22871399
24.96958923
24.88854980
24.74574280
24.78248215
25.46659279
24.63139534
24.81977654
24.90252686
24.86667633
24.66497612
24.66562080
24.62191772
24.53767586
24.49118042
25.54053497
25.24356842
24.64640808
24.33890152
24.30467606
24.27919579
24.27382278
24.26245117
24.28948975
24.22252846
24.99084282
24.20920372
24.75275993
24.28809738
24.46001434
24.31805420
24.35359192
24.37436104
24.35768318
24.38722229
24.52898979
24.36331177
24.39689445
24.82461166
24.65589905
24.21287346
24.18378067
24.13629723
24.12037277
24.96305466
24.21868324
24.08327103
24.98277473
24.00881577
24.00943565
24.87092018
23.89814186
23.91965485
23.94045067
23.91906548
23.82270050
23.86778831
22.65984344
22.67132950
21.96668434
21.66828156
21.12735939
21.16063118
21.20411301
21.04119873
21.01100922
21.05689240
20.43186378
20.50428391
20.20457268
19.87289810
19.61752701
20.66183472
20.50876427
20.41207123
21.79687309
22.05866051
22.89670944
22.92520714
23.36600304
23.30653763
23.63826942
23.37407684
23.77374649
24.56863594
23.60952568
24.46543503
23.96570396
24.37542152
24.05404091
24.01415253
24.17237473
24.11839676
24.06908798
25.17574501
24.04218674
24.34704971
23.98505020
23.97882843
23.96400070
24.55045319
23.92479324
23.93161011
23.74883461
23.73932648
23.43559456
24.24169922
22.67958832
23.07784843
22.57000351
22.73992348
22.42271042
22.60791016
22.43023872
22.42318916
22.81193924
22.89852905
21.69339943
22.67371178
20.63508606
20.49803162
18.80355453
19.94253349
16.85441208
16.82246971
16.28687286
16.13066864
16.30405045
16.33071709
18.15114594
18.12073898
17.25271034
17.26588440
18.40138054
21.37687302
17.96043205
18.00194550
18.14976120
18.28280067
18.05782509
18.14276123
18.09920120
18.12559319
18.12166405
18.10651779
18.11964226
18.12287521
18.17860222
18.14782715
18.08760262
18.30736732
18.09048271
18.07657814
18.04575348
18.02176094
18.27327156
18.06832886
18.06253052
18.05814171
18.30598640
18.06365585
18.05028534
18.08388138
18.18199539
18.05446243
18.03182602
18.07162857
18.10733795
18.22979736
18.33482361
18.22255516
18.29255867
19.26011848
18.22241211
18.25414848
18.30364418
18.25445938
18.21411514
18.27338600
18.20812988
18.11320305
18.15638733
18.35846329
18.06827354
18.01823997
17.95538902
17.99245262
17.94855309
17.86091614
17.88210297
20.08114243
17.79996872
17.80902481
17.90505981
17.83792877
20.78382492
17.83023643
17.88678932
18.35894012
17.84811783
17.90947151
19.54111862
17.89144325
17.91408157
17.97955322
18.36908531
17.88969421
18.00827789
20.08020782
18.01395226
18.10223770
19.27553940
18.43141174
18.03049850
18.06828308
18.64826965
18.06254196
18.44829178
18.50368500
18.18905640
18.14655113
18.18254089
18.18519402
19.29533195
18.23253441
18.26323700
18.27413368
18.30931473
18.79286194
18.44965172
18.29631996
19.14285469
18.68992043
18.29818916
18.29876137
18.32557106
18.83235741
18.41112900
18.38405800
18.41015244
18.38578987
18.49219513
18.42111778
18.45355797
18.44202995
18.41235733
18.40663528
18.44448471
18.43999481
18.41213417
18.40794754
18.46196556
21.56682587
20.10828400
18.42899895
18.42622375
18.42799377
20.93707275
18.40851402
18.40724182
18.43121147
18.40498161
18.48885345
18.57196617
18.34626198
18.13579369
19.12658882
18.89283371
20.03300858
20.18209267
20.59005737
20.75990295
20.60373497
20.94028282
21.27668381
20.68330383
20.83443451
22.03649330
22.35589027
22.12921906
22.33060074
22.88647842
22.76358604
22.03723717
21.21378326
20.60484886
22.37508583
19.99160957
20.93279839
21.25028610
19.49423027
19.66593742
19.51714897
19.28336525
19.38068199
19.51074409
19.35887146
19.33096123
19.47765160
19.41388321
19.86689568
19.40672302
19.84299850
20.52885437
20.22479057
19.72428894
19.44550896
19.44888687
19.49396324
19.52536392
19.55508423
21.46815300
19.80138969
19.95266342
19.49473572
19.46856499
21.12691116
19.15277863
18.96768188
19.60443687
19.42861366
19.95975494
20.25223160
19.80668831
19.63116455
19.81523705
20.21405983
21.11161041
22.75471878
23.72628403
25.76498413
27.77137566
23.72951126
21.22188759
20.38124466
21.19207573
18.47630501
19.41742516
25.08293533
27.71257019
22.81987762
22.53417587
25.78734970
28.10187531
25.68632889
25.44769287
28.62530708
26.45541000
25.60076523
26.35159492
26.15726852
25.89709854
25.85779190
26.23396301
26.23348618
26.11266899
26.60345459
27.96632576
28.15995216
26.41005707
26.32456207
26.61013603
26.44220543
26.33100128
26.70983887
27.29274368
26.38340378
26.23137283
26.42963219
26.19770432
26.25041008
26.32645607
26.20914650
26.14437866
26.06029701
26.10982132
26.57702446
25.86703491
25.75982666
25.78094673
27.84289932
25.61954880
27.97543335
25.74587059
25.77751923
25.91305542
25.49950027
24.73401642
24.48942184
24.22076225
24.00052834
23.84435654
26.15067291
24.29951859
23.39462280
25.17901421
24.03673553
23.21210098
23.15720749
23.07327652
23.08110428
23.02966309
24.68274117
23.03057098
22.97523499
22.90082932
22.84538269
22.76343346
23.84513474
25.89228630
22.67080688
22.63465118
22.64452934
22.65339851
22.72287178
23.06872177
23.25752258
23.46984863
24.20835876
23.84793091
23.86841202
23.91309357
24.54061890
24.07047272
24.17618179
24.30852699
25.24178696
24.55244064
24.84499168
24.70995331
24.84613228
24.94291115
25.08874512
25.28693771
25.50705719
25.62615395
27.63967323
26.09125137
26.08012390
26.08717155
27.84086227
25.97831726
26.86347008
26.12077522
26.76279449
26.37389183
26.33423996
26.39303970
26.52453423
26.59368324
26.84729004
26.91838074
26.70114326
26.65679550
26.66967583
28.11613083
26.73157501
26.82552147
26.86475563
27.05852127
27.24914169
26.67918968
26.88652992
26.36953545
26.91100693
26.35961914
25.53608322
25.93151093
25.48094559
25.39829063
25.49548149
25.98495483
25.52234650
25.92129898
25.94578171
25.70845032
25.14865875
25.33783340
26.48953629
25.82259941
26.17615891
28.14656258
28.88383865
28.43999481
29.63478470
30.04933357
27.67822266
28.65156364
29.39889145
28.97493553
27.49110222
28.28555679
29.48015976
27.92905998
27.58228683
28.14742088
28.47370529
26.86942101
26.68022156
27.46008301
27.49798203
27.56908417
27.29034424
28.66486359
28.44461441
28.47449493
27.32089233
27.86656380
28.34486198
27.66358566
27.62233543
27.82035065
29.25091553
27.71431351
28.67800903
27.45615959
28.75549698
28.26785278
29.32640266
27.53526306
27.30384445
27.70018768
27.59646606
28.64478874
27.93678284
27.52960968
27.29216766
27.52899551
27.48509407
27.63470078
27.37488937
27.39456940
27.45632172
26.97146416
27.10599709
26.09384155
26.05502319
25.96849442
26.38231277
25.29922295
25.28325272
24.86720848
24.85997963
24.90831566
25.45648384
25.53373146
25.52668762
25.84231186
25.95289040
25.94538689
25.99717140
26.46375847
26.54833031
26.55727005
27.35639381
25.87146378
26.02927399
26.43266678
26.40443420
27.09534073
26.54898453
26.83742523
27.00381851
26.69124603
28.11143684
27.41215706
27.05767822
26.98217583
26.62931061
27.02338409
27.02680969
26.85150146
27.54802513
27.87247086
28.02397156
27.38176346
26.91943359
26.69679642
26.69947433
27.15934753
26.95908546
27.49714088
27.79479027
27.30300713
27.38780594
27.90439224
28.69565010
27.69313622
27.47604752
27.77977753
27.61153030
29.19256210
27.81463623
27.69162941
27.69356728
30.20970345
29.74156189
30.29388428
28.85675049
29.56161880
29.46950531
31.23368073
29.62629509
29.42488670
29.42524338
29.76617050
29.90196037
29.34966660
29.43061066
29.37484932
29.48008728
27.69706535
27.69767570
28.36424065
28.24155045
27.95444107
27.99007034
28.02743721
28.00194931
27.83375740
27.92859650
27.31387138
27.36909676
27.08704185
27.00222397
27.64876175
27.89244843
27.43215370
27.46900749
29.05379486
27.38587570
26.60482407
26.66075134
26.90726852
26.72901344
27.51787949
27.98073769
27.22869873
27.16157722
28.45470428
27.64674377
26.62860870
26.65005684
27.50049782
28.26345253
27.90160179
27.04907227
27.39868546
27.77004433
26.92159271
26.82718277
28.61151695
27.01399231
26.67202377
26.71179581
26.04007339
27.67536926
26.32497406
26.53099442
25.69439697
25.60799408
27.47820091
27.66702652
27.64809418
26.93825722
28.19125366
28.86705780
26.75383568
26.87956238
28.54510117
29.42409706
27.22939301
28.42421341
34.98063660
34.35977554
34.40391541
34.19881058
32.60102844
31.76319122
31.77210045
31.04874611
29.91434097
29.90167427
29.46437645
29.02725601
28.21514511
27.70772171
27.48209381
27.73980331
28.70399284
27.89547920
27.91435623
28.38627052
28.02188873
28.00676155
27.97698975
28.68264389
27.90786362
27.80484390
26.53468323
26.97367096
26.33298492
26.21301270
26.27588272
26.30848885
27.02054977
26.35710907
27.08140182
26.30891609
